151.019897, 2.238
152.114243, 2.232
153.216522, 2.225
154.326797, 2.219
155.445114, 2.213
156.571533, 2.207
157.706116, 2.201
158.848923, 2.195
160.000000, 2.189
161.159424, 2.183
162.327255, 2.178
163.503540, 2.173
164.688354, 2.167
165.881760, 2.162
167.083801, 2.156
168.294571, 2.151
169.514099, 2.146
170.742462, 2.141
171.979736, 2.137
173.225967, 2.132
174.481232, 2.128
175.745605, 2.123
177.019119, 2.119
178.301880, 2.115
179.593933, 2.110
180.895340, 2.106
182.206177, 2.102
183.526520, 2.098
184.856430, 2.094
186.195984, 2.090
187.545227, 2.086
188.904266, 2.081
190.273132, 2.077
191.651932, 2.073
193.040726, 2.069
194.439575, 2.065
195.848572, 2.061
197.267761, 2.057
198.697250, 2.052
200.137085, 2.048
201.587372, 2.044
203.048157, 2.039
204.519531, 2.035
206.001556, 2.030
207.494324, 2.026
208.997925, 2.022
210.512405, 2.018
212.037857, 2.015
213.574371, 2.011
215.122025, 2.008
216.680893, 2.004
218.251053, 2.001
219.832581, 1.998
221.425583, 1.995
223.030121, 1.993
224.646286, 1.990
226.274170, 1.988
227.913849, 1.986
229.565399, 1.985
231.228928, 1.984
232.904510, 1.982
234.592224, 1.981
236.292191, 1.980
238.004456, 1.980
239.729126, 1.979
241.466309, 1.978
243.216080, 1.978
244.978516, 1.977
246.753738, 1.977
248.541809, 1.976
250.342850, 1.975
252.156937, 1.974
253.984161, 1.973
255.824646, 1.973
257.678467, 1.971
259.545685, 1.970
261.426483, 1.969
263.320862, 1.968
265.229004, 1.967
267.150970, 1.964
269.086853, 1.963
271.036774, 1.961
273.000824, 1.960
274.979095, 1.959
276.971710, 1.957
278.978760, 1.956
281.000336, 1.955
283.036591, 1.954
285.087585, 1.954
287.153442, 1.953
289.234283, 1.954
291.330200, 1.953
293.441284, 1.954
295.567688, 1.954
297.709503, 1.955
299.866821, 1.957
302.039795, 1.958
304.228485, 1.960
306.433044, 1.962
308.653595, 1.965
310.890228, 1.968
313.143066, 1.970
315.412231, 1.974
317.697845, 1.976
320.000000, 1.980
322.318848, 1.984
324.654510, 1.988
327.007080, 1.993
329.376709, 1.997
331.763519, 2.002
334.167603, 2.006
336.589142, 2.011
339.028198, 2.016
341.484924, 2.020
343.959473, 2.025
346.451935, 2.029
348.962463, 2.034
351.491211, 2.038
354.038239, 2.043
356.603760, 2.047
359.187866, 2.051
361.790680, 2.056
364.412354, 2.060
367.053040, 2.064
369.712860, 2.069
372.391968, 2.073
375.090454, 2.078
377.808533, 2.082
380.546265, 2.087
383.303864, 2.092
386.081451, 2.097
388.879150, 2.103
391.697144, 2.108
394.535522, 2.115
397.394501, 2.121
400.274170, 2.128
403.174744, 2.136
406.096313, 2.143
409.039062, 2.151
412.003113, 2.159
414.988647, 2.168
417.995850, 2.177
421.024811, 2.186
424.075714, 2.196
427.148743, 2.205
430.244049, 2.216
433.361786, 2.226
436.502106, 2.237
439.665161, 2.249
442.851166, 2.260
446.060242, 2.273
449.292572, 2.286
452.548340, 2.300
455.827698, 2.316
459.130798, 2.332
462.457855, 2.350
465.809021, 2.367
469.184448, 2.386
472.584381, 2.404
476.008911, 2.423
479.458252, 2.442
482.932617, 2.461
486.432159, 2.481
489.957031, 2.499
493.507477, 2.518
497.083618, 2.536
500.685699, 2.555
504.313873, 2.572
507.968323, 2.589
511.649292, 2.607
515.356934, 2.623
519.091370, 2.640
522.852966, 2.656
526.641724, 2.672
530.458008, 2.687
534.301941, 2.702
538.173706, 2.717
542.073547, 2.731
546.001648, 2.746
549.958191, 2.759
553.943420, 2.772
557.957520, 2.786
562.000671, 2.799
566.073181, 2.812
570.175171, 2.825
574.306885, 2.838
578.468567, 2.850
582.660400, 2.862
586.882568, 2.875
591.135376, 2.887
595.419006, 2.899
599.733643, 2.911
604.079590, 2.922
608.456970, 2.934
612.866089, 2.945
617.307190, 2.956
621.780457, 2.967
626.286133, 2.978
630.824463, 2.989
635.395691, 2.999
640.000000, 3.010
644.637695, 3.020
649.309021, 3.031
654.014160, 3.042
658.753418, 3.052
663.527039, 3.063
668.335205, 3.073
673.178284, 3.084
678.056396, 3.095
682.969849, 3.106
687.918945, 3.117
692.903870, 3.128
697.924927, 3.139
702.982422, 3.150
708.076477, 3.161
713.207520, 3.172
718.375732, 3.182
723.581360, 3.192
728.824707, 3.202
734.106079, 3.212
739.425720, 3.221
744.783936, 3.230
750.180908, 3.238
755.617065, 3.246
761.092529, 3.254
766.607727, 3.261
772.162903, 3.267
777.758301, 3.273
783.394287, 3.278
789.071045, 3.283
794.789001, 3.286
800.548340, 3.289
806.349487, 3.291
812.192627, 3.293
818.078125, 3.294
824.006226, 3.295
829.977295, 3.296
835.991699, 3.296
842.049622, 3.296
848.151428, 3.296
854.297485, 3.295
860.488098, 3.296
866.723572, 3.296
873.004211, 3.297
879.330322, 3.299
885.702332, 3.301
892.120483, 3.304
898.585144, 3.308
905.096680, 3.313
911.655396, 3.320
918.261597, 3.327
924.915710, 3.336
931.618042, 3.345
938.368896, 3.355
945.168762, 3.367
952.017822, 3.379
958.916504, 3.393
965.865234, 3.406
972.864319, 3.421
979.914062, 3.436
987.014954, 3.452
994.167236, 3.467
1001.371399, 3.483
1008.627747, 3.498
1015.936646, 3.513
1023.298584, 3.528
1030.713867, 3.542
1038.182739, 3.556
1045.705933, 3.571
1053.283447, 3.587
1060.916016, 3.604
1068.603882, 3.624
1076.347412, 3.646
1084.147095, 3.671
1092.003296, 3.699
1099.916382, 3.730
1107.886841, 3.764
1115.915039, 3.800
1124.001343, 3.839
1132.146362, 3.879
1140.350342, 3.921
1148.613770, 3.963
1156.937134, 4.006
1165.320801, 4.048
1173.765137, 4.090
1182.270752, 4.132
1190.838013, 4.174
1199.467285, 4.217
1208.159180, 4.261
1216.913940, 4.306
1225.732178, 4.354
1234.614380, 4.404
1243.560913, 4.457
1252.572266, 4.513
1261.648926, 4.572
1270.791382, 4.634
1280.000000, 4.700
1289.275391, 4.768
1298.618042, 4.838
1308.028320, 4.911
1317.506836, 4.985
1327.054077, 5.061
1336.670410, 5.139
1346.356567, 5.218
1356.112793, 5.298
1365.939697, 5.379
1375.837891, 5.460
1385.807739, 5.543
1395.849854, 5.626
1405.964844, 5.709
1416.152954, 5.793
1426.415039, 5.877
1436.751465, 5.962
1447.162720, 6.048
1457.649414, 6.135
1468.212158, 6.223
1478.851440, 6.311
1489.567871, 6.401
1500.361816, 6.490
1511.234131, 6.580
1522.185059, 6.670
1533.215454, 6.760
1544.325806, 6.850
1555.516602, 6.940
1566.788574, 7.031
1578.142090, 7.120
1589.578003, 7.211
1601.096680, 7.302
1612.698975, 7.392
1624.385254, 7.484
1636.156250, 7.578
1648.012451, 7.672
1659.954590, 7.768
1671.983398, 7.865
1684.099243, 7.963
1696.302856, 8.063
1708.594971, 8.165
1720.976196, 8.268
1733.447144, 8.372
1746.008423, 8.477
1758.660645, 8.584
1771.404663, 8.691
1784.240967, 8.800
1797.170288, 8.910
1810.193359, 9.021
1823.310791, 9.132
1836.523193, 9.245
1849.831421, 9.357
1863.236084, 9.470
1876.737793, 9.584
1890.337524, 9.697
1904.035645, 9.811
1917.833008, 9.925
1931.730469, 10.040
1945.728638, 10.157
1959.828125, 10.276
1974.029907, 10.401
1988.334473, 10.531
2002.742798, 10.667
2017.255493, 10.807
2031.873291, 10.949
2046.597168, 11.087
2061.427734, 11.220
2076.365479, 11.344
2091.411865, 11.460
2106.566895, 11.570
2121.832031, 11.676
2137.207764, 11.778
2152.694824, 11.878
2168.294189, 11.977
2184.006592, 12.075
2199.832764, 12.172
2215.773682, 12.270
2231.830078, 12.369
2248.002686, 12.468
2264.292725, 12.568
2280.700684, 12.668
